road_distance_meters,euclid_distance_meters,detour_ratio,spot_to_dest_distance_meters,road_eta_seconds,leaver_countdown_seconds,abs_eta_countdown_diff,signed_time_slack,hour_of_day,day_of_week,is_rush_hour,is_weekend,current_speed_kmh,heading_bearing_diff_deg,heading_dest_diff_deg,gps_accuracy_meters,ping_staleness_seconds,driver_reliability_rating,historical_acceptance_rate,historical_completion_rate,historical_cancellation_rate,lifetime_matches_count,spot_type_enum,vehicle_size_compatibility,has_landmark_note,landmark_note_length,match_success
1204.4,849.9,1.417,239.6,193.5,240.0,46.5,-46.5,8,5,0,1,28.0,9.4,26.2,19.88,1.39,4.99,0.854,0.954,0.015,36,0,1,1,28,1
152.0,147.6,1.03,333.0,46.0,240.0,194.0,-194.0,21,5,0,1,20.7,37.2,10.9,1.63,0.96,4.0,0.865,0.806,0.058,20,0,1,0,0,0
211.7,128.1,1.653,133.4,55.9,120.0,64.1,-64.1,15,5,0,1,24.1,16.9,0.2,8.95,1.14,4.92,0.963,0.9,0.014,39,0,1,1,28,1
1161.5,1094.2,1.061,219.9,298.4,180.0,118.4,118.4,18,1,1,0,14.8,92.9,15.1,12.24,10.88,4.19,0.788,0.845,0.12,33,0,1,0,0,0
1519.6,1386.4,1.096,195.6,487.1,300.0,187.1,187.1,18,4,1,0,12.2,5.5,21.5,4.71,0.25,3.15,0.829,0.526,0.396,1,0,2,0,0,0
1558.7,987.3,1.579,440.4,290.8,240.0,50.8,50.8,14,1,0,0,20.0,42.0,20.4,12.56,0.37,3.93,0.856,0.798,0.136,0,0,1,1,28,0
353.0,307.3,1.148,78.4,69.7,240.0,170.3,-170.3,22,0,0,0,37.6,42.9,17.1,7.51,0.3,4.04,0.809,0.504,0.472,25,0,1,1,28,0
237.3,226.6,1.047,338.0,55.5,240.0,184.5,-184.5,13,5,0,1,25.1,29.8,41.8,9.49,8.24,4.65,0.893,0.961,0.045,67,1,2,1,28,1
1928.1,1297.6,1.486,189.9,220.1,120.0,100.1,100.1,14,3,0,0,34.7,11.6,12.0,4.75,2.62,4.68,0.855,0.971,0.035,18,0,1,1,28,1
490.7,329.6,1.488,239.2,343.5,120.0,223.5,223.5,19,1,1,0,5.6,20.3,19.3,3.44,4.67,4.84,0.86,0.911,0.012,18,1,1,1,28,1
1417.1,1150.1,1.232,191.5,343.3,180.0,163.3,163.3,18,0,1,0,15.7,22.5,23.8,7.72,1.19,4.93,0.859,0.92,0.023,89,0,1,1,28,0
419.4,411.2,1.02,136.3,58.6,180.0,121.4,-121.4,15,1,0,0,35.0,72.9,26.9,14.23,20.03,3.94,0.657,0.801,0.126,63,2,1,0,0,1
1616.6,1213.4,1.332,239.7,236.9,120.0,116.9,116.9,17,5,0,1,28.4,120.8,16.4,7.67,2.25,3.02,0.806,0.637,0.375,81,1,1,1,28,0
502.1,333.3,1.506,333.6,90.5,240.0,149.5,-149.5,14,6,0,1,25.9,13.6,32.5,5.25,10.32,4.73,0.929,0.949,0.014,13,0,1,0,0,1
1988.8,1108.4,1.794,154.3,313.6,180.0,133.6,133.6,20,2,0,0,24.8,33.6,45.6,6.34,0.76,4.03,0.767,0.609,0.451,2,0,1,0,0,0
1951.7,1012.8,1.927,423.3,411.8,300.0,111.8,111.8,20,2,0,0,17.9,22.7,18.8,4.65,11.07,4.9,0.855,0.921,0.033,21,2,2,0,0,0
1799.8,1379.8,1.304,203.2,583.4,240.0,343.4,343.4,8,3,1,0,11.5,32.4,24.5,8.05,5.35,4.25,0.749,0.822,0.098,3,1,2,0,0,0
197.4,168.0,1.175,245.1,55.2,240.0,184.8,-184.8,12,1,0,0,20.3,11.9,25.4,3.06,1.8,4.62,0.855,0.974,0.028,7,2,1,0,0,1
494.7,387.8,1.276,121.4,86.8,240.0,153.2,-153.2,13,1,0,0,27.8,35.8,36.9,2.61,18.87,3.88,0.823,0.786,0.137,48,1,1,0,0,0
1791.6,1136.7,1.576,149.3,206.1,240.0,33.9,-33.9,21,0,0,0,36.4,8.3,32.3,8.42,2.83,4.75,0.916,0.977,0.02,5,0,1,0,0,1
998.1,857.7,1.164,106.6,149.8,300.0,150.2,-150.2,11,6,0,1,31.8,13.8,28.5,6.04,2.78,4.8,0.894,0.934,0.032,31,1,2,0,0,1
1720.5,989.7,1.738,144.8,676.5,180.0,496.5,496.5,19,0,1,0,9.4,35.8,29.8,5.64,0.67,4.49,0.673,0.836,0.139,18,2,2,0,0,0
437.5,351.5,1.245,405.7,82.2,180.0,97.8,-97.8,20,1,0,0,22.7,23.2,8.0,9.23,7.23,4.81,0.965,0.974,0.014,37,1,1,1,28,1
1015.6,995.7,1.02,411.0,164.0,180.0,16.0,-16.0,11,0,0,0,25.9,6.0,20.3,11.82,0.35,4.78,0.893,0.94,0.039,1,0,2,1,28,1
895.0,764.9,1.17,408.9,162.2,180.0,17.8,-17.8,17,6,0,1,24.2,4.5,23.3,9.08,0.97,4.82,0.965,0.949,0.043,14,0,1,0,0,1
321.8,187.9,1.712,252.4,56.6,180.0,123.4,-123.4,22,0,0,0,30.2,10.1,29.4,14.98,10.21,4.68,0.973,0.937,0.048,6,0,1,1,28,1
460.1,289.5,1.589,52.3,114.0,240.0,126.0,-126.0,9,4,1,0,17.4,20.5,19.0,5.21,6.59,4.66,0.917,0.958,0.039,3,0,2,1,28,1
1674.9,1007.6,1.662,353.6,178.7,240.0,61.3,-61.3,20,4,0,0,42.4,12.9,53.5,7.51,4.42,4.89,0.879,0.982,0.047,3,0,1,1,28,1
528.3,437.0,1.209,66.6,106.9,240.0,133.1,-133.1,12,0,0,0,21.1,40.1,40.9,4.69,3.56,3.99,0.747,0.756,0.116,154,2,1,0,0,1
1260.2,1010.8,1.247,402.6,187.6,240.0,52.4,-52.4,16,4,0,0,29.7,78.8,31.4,10.27,13.13,4.0,0.863,0.827,0.105,22,0,2,0,0,1
1601.6,1189.4,1.347,342.8,314.8,240.0,74.8,74.8,16,5,0,1,18.9,15.1,13.5,7.64,4.24,4.21,0.782,0.793,0.071,6,0,1,1,28,1
181.4,127.9,1.418,428.7,38.3,300.0,261.7,-261.7,16,4,0,0,38.6,8.3,32.7,5.33,5.03,4.95,0.88,0.918,0.049,7,1,2,1,28,1
750.7,565.8,1.327,73.9,125.2,180.0,54.8,-54.8,10,1,0,0,26.7,60.6,58.3,15.69,1.09,3.98,0.708,0.9,0.088,8,0,1,0,0,1
656.7,643.8,1.02,449.4,131.1,180.0,48.9,-48.9,8,2,1,0,20.2,21.1,33.7,4.17,11.17,4.85,0.926,0.908,0.029,9,0,2,1,28,1
1718.3,1231.5,1.395,309.6,256.2,180.0,76.2,76.2,13,2,0,0,28.0,10.2,5.1,4.64,10.86,4.8,0.94,0.972,0.025,63,0,1,1,28,1
635.8,623.3,1.02,55.1,97.0,300.0,203.0,-203.0,11,2,0,0,31.6,23.3,31.8,2.99,3.61,4.16,0.68,0.762,0.062,10,1,2,1,28,0
640.9,628.3,1.02,153.8,250.0,240.0,10.0,10.0,12,4,0,0,10.0,18.4,21.6,18.38,1.63,4.33,0.86,0.9,0.072,24,0,2,1,28,1
2223.9,1383.3,1.608,197.0,401.2,180.0,221.2,221.2,12,2,0,0,22.1,73.0,25.4,7.63,2.87,4.39,0.735,0.837,0.123,7,0,1,0,0,0
583.6,364.2,1.603,270.0,70.9,240.0,169.1,-169.1,12,6,0,1,37.0,32.2,3.4,5.35,9.81,3.85,0.722,0.818,0.119,5,0,1,1,28,0
1683.1,1270.0,1.325,438.4,357.0,240.0,117.0,117.0,13,5,0,1,17.6,59.9,31.2,6.1,0.5,4.67,0.68,0.9,0.066,6,1,1,1,28,1
636.8,624.3,1.02,206.5,78.2,240.0,161.8,-161.8,14,2,0,0,36.0,15.1,17.6,7.7,0.91,4.63,0.911,0.979,0.013,15,0,2,1,28,1
1218.2,1194.3,1.02,173.7,290.4,180.0,110.4,110.4,9,1,1,0,16.1,55.0,47.0,7.95,3.36,4.37,0.818,0.767,0.097,37,0,1,0,0,1
655.2,537.7,1.219,155.6,277.7,180.0,97.7,97.7,13,3,0,0,9.1,12.2,50.9,6.95,1.29,4.67,0.854,0.909,0.026,3,2,1,1,28,1
548.3,368.7,1.487,233.6,278.5,180.0,98.5,98.5,8,4,1,0,7.6,33.5,18.8,4.81,0.9,3.85,0.725,0.803,0.128,41,0,1,1,28,1
991.2,737.3,1.344,269.1,193.1,180.0,13.1,13.1,10,2,0,0,22.8,81.5,34.3,8.0,3.15,4.17,0.826,0.881,0.13,14,0,1,0,0,1
634.5,430.9,1.473,78.9,148.6,180.0,31.4,-31.4,22,6,0,1,20.2,18.1,11.3,6.69,7.96,4.67,0.709,0.812,0.094,38,1,1,0,0,0
1987.4,1319.3,1.506,322.6,215.1,240.0,24.9,-24.9,16,6,0,1,38.7,13.6,6.3,5.81,3.27,4.93,0.875,0.951,0.046,18,1,1,1,28,0
443.0,274.8,1.612,221.9,93.7,180.0,86.3,-86.3,13,5,0,1,29.6,12.3,21.8,3.71,1.03,4.68,0.86,0.948,0.023,30,0,1,0,0,1
176.4,127.1,1.388,427.8,55.9,240.0,184.1,-184.1,8,2,1,0,14.2,145.8,37.8,2.32,2.6,3.1,0.849,0.638,0.435,2,0,2,1,28,0
1272.7,1108.3,1.148,243.2,229.8,240.0,10.2,-10.2,7,0,1,0,23.9,21.5,26.2,3.61,4.26,4.64,0.905,0.914,0.027,9,0,1,0,0,1
1176.4,750.9,1.567,344.9,133.0,240.0,107.0,-107.0,12,3,0,0,39.3,72.4,33.0,3.25,13.82,4.69,0.782,0.76,0.137,1,0,1,0,0,0
939.3,589.4,1.594,97.4,150.4,120.0,30.4,30.4,15,1,0,0,28.0,0.8,33.8,10.37,17.41,4.04,0.698,0.848,0.092,49,0,1,0,0,0
1194.0,996.6,1.198,236.0,148.3,180.0,31.7,-31.7,17,5,0,1,37.9,76.4,24.7,6.41,15.62,4.51,0.685,0.778,0.055,11,0,1,0,0,0
261.8,206.1,1.27,176.4,45.0,180.0,135.0,-135.0,21,3,0,0,44.5,20.4,29.9,3.73,7.51,4.65,0.913,0.989,0.022,0,1,1,1,28,1
1357.5,1084.9,1.251,373.3,143.5,180.0,36.5,-36.5,18,6,0,1,43.7,155.9,4.7,5.23,7.94,3.88,0.695,0.802,0.083,7,0,1,0,0,0
1476.9,973.8,1.517,173.2,326.3,180.0,146.3,146.3,7,3,1,0,18.6,27.1,23.4,4.48,2.18,4.85,0.906,0.905,0.03,31,0,2,0,0,0
309.6,217.0,1.426,289.6,68.1,120.0,51.9,-51.9,19,6,0,1,25.8,9.3,47.8,15.31,1.77,4.93,0.922,0.96,0.046,26,0,2,0,0,1
274.6,180.7,1.52,81.5,64.1,240.0,175.9,-175.9,21,5,0,1,29.6,13.6,19.7,2.91,3.49,4.88,0.885,0.915,0.039,56,2,2,1,28,0
134.4,126.1,1.066,443.5,38.0,240.0,202.0,-202.0,11,3,0,0,46.1,40.4,27.8,10.6,18.53,4.49,0.876,0.899,0.06,58,0,1,0,0,0
1603.8,1327.8,1.208,368.9,333.6,180.0,153.6,153.6,19,1,1,0,18.3,67.4,36.4,6.39,1.93,3.96,0.838,0.667,0.401,25,2,1,1,28,0
1181.9,909.8,1.299,317.4,146.6,240.0,93.4,-93.4,10,1,0,0,33.1,9.9,13.0,2.53,1.74,4.63,0.962,0.903,0.044,3,0,2,0,0,0
310.6,267.7,1.16,342.5,116.0,240.0,124.0,-124.0,9,1,1,0,13.1,12.6,0.4,3.78,1.12,4.76,0.862,0.967,0.037,15,0,2,1,28,1
1198.6,1175.1,1.02,137.1,313.5,120.0,193.5,193.5,7,5,0,1,15.1,107.6,24.9,5.32,16.09,3.89,0.705,0.811,0.144,8,1,1,1,28,0
796.0,611.3,1.302,49.3,123.3,180.0,56.7,-56.7,10,1,0,0,30.6,20.9,9.4,6.51,1.56,4.96,0.876,0.953,0.034,13,1,1,1,28,1
237.7,179.6,1.323,260.6,30.1,240.0,209.9,-209.9,15,0,0,0,45.9,61.4,23.3,3.0,6.75,3.6,0.884,0.619,0.435,18,0,1,1,28,0
858.4,631.9,1.358,242.7,239.7,240.0,0.3,-0.3,10,4,0,0,14.5,12.2,25.7,13.4,3.42,4.9,0.87,0.909,0.033,26,1,1,1,28,1
1121.2,594.4,1.886,316.6,246.0,180.0,66.0,66.0,19,5,0,1,19.3,19.1,29.5,0.81,6.11,4.94,0.87,0.933,0.042,18,0,1,0,0,1
460.7,374.5,1.23,240.5,189.7,240.0,50.3,-50.3,18,1,1,0,9.3,20.2,20.6,3.4,15.14,4.03,0.792,0.846,0.122,19,0,1,0,0,1
1511.3,1324.2,1.141,374.5,260.7,240.0,20.7,20.7,8,4,1,0,23.0,67.2,3.0,9.01,0.06,3.86,0.705,0.548,0.445,16,0,1,1,28,0
407.3,399.3,1.02,251.8,238.6,120.0,118.6,118.6,18,0,1,0,7.2,1.2,37.4,9.56,1.89,3.92,0.769,0.775,0.091,17,0,2,1,28,0
505.3,325.2,1.554,331.3,88.2,180.0,91.8,-91.8,22,4,0,0,27.6,21.3,9.9,3.07,0.61,4.8,0.864,0.923,0.023,4,0,1,0,0,1
1611.1,966.7,1.667,56.2,218.2,240.0,21.8,-21.8,15,2,0,0,28.0,41.4,0.7,1.13,3.76,4.1,0.814,0.889,0.148,53,0,2,0,0,0
1124.7,1102.6,1.02,446.5,210.4,180.0,30.4,30.4,17,5,0,1,22.3,31.5,34.1,14.16,3.44,4.13,0.812,0.806,0.065,79,0,1,1,28,1
1114.4,984.0,1.133,336.1,250.7,180.0,70.7,70.7,9,4,1,0,18.2,87.1,39.1,19.28,17.7,4.54,0.839,0.771,0.079,9,0,1,1,28,1
293.7,188.4,1.559,391.3,56.8,180.0,123.2,-123.2,13,0,0,0,29.5,105.8,41.9,3.7,0.18,3.09,0.793,0.656,0.364,4,0,2,0,0,0
826.0,544.2,1.518,258.3,129.3,240.0,110.7,-110.7,20,5,0,1,27.4,15.6,17.7,3.48,1.61,4.69,0.861,0.971,0.013,4,2,2,1,28,1
143.5,120.6,1.19,307.8,42.2,300.0,257.8,-257.8,8,5,0,1,45.4,24.3,27.4,1.77,0.29,4.93,0.974,0.905,0.023,2,1,2,1,28,0
1369.1,1286.3,1.064,385.2,185.5,180.0,5.5,5.5,13,6,0,1,33.3,97.3,9.1,14.09,12.2,4.49,0.762,0.855,0.135,98,0,1,1,28,1
2026.3,1232.5,1.644,197.7,343.6,180.0,163.6,163.6,9,2,1,0,23.3,10.2,33.1,8.26,10.47,4.61,0.857,0.945,0.025,27,0,1,1,28,0
495.5,389.4,1.272,207.6,168.2,180.0,11.8,-11.8,9,0,1,0,13.8,16.0,7.7,10.77,2.54,4.97,0.856,0.93,0.044,32,0,1,1,28,0
753.8,555.5,1.357,46.1,361.4,300.0,61.4,61.4,9,5,0,1,8.2,60.2,27.9,3.33,3.3,4.56,0.742,0.881,0.085,58,0,1,1,28,1
448.2,351.2,1.276,134.8,90.7,240.0,149.3,-149.3,16,5,0,1,31.1,5.2,9.4,7.13,4.02,4.94,0.934,0.947,0.03,0,2,1,1,28,1
112.4,92.0,1.222,418.4,56.7,180.0,123.3,-123.3,18,5,0,1,19.6,23.8,29.2,10.21,0.39,4.63,0.818,0.806,0.077,81,0,2,1,28,1
704.0,512.2,1.374,227.6,251.8,240.0,11.8,11.8,7,1,1,0,12.0,17.2,26.8,3.59,7.21,4.24,0.794,0.831,0.056,10,1,1,1,28,1
1314.2,1288.4,1.02,167.2,181.5,180.0,1.5,1.5,14,3,0,0,30.1,25.0,0.3,7.88,0.69,4.77,0.926,0.909,0.024,9,0,1,0,0,1
740.0,635.0,1.165,338.5,220.1,180.0,40.1,40.1,18,0,1,0,14.0,53.8,27.0,14.43,0.18,4.18,0.832,0.801,0.124,71,1,2,1,28,1
1655.4,1326.8,1.248,186.1,719.1,120.0,599.1,599.1,8,2,1,0,8.6,4.9,25.6,10.28,1.42,4.61,0.95,0.94,0.039,15,1,1,0,0,0
1125.3,712.5,1.579,348.2,119.7,180.0,60.3,-60.3,14,5,0,1,46.6,14.7,26.5,7.48,2.33,4.77,0.927,0.918,0.027,15,0,2,1,28,1
1382.9,744.3,1.858,375.0,281.5,180.0,101.5,101.5,17,1,1,0,20.0,67.1,26.9,0.28,10.42,4.6,0.758,0.792,0.052,3,1,1,1,28,0
1595.3,1065.1,1.498,171.0,365.9,180.0,185.9,185.9,17,2,1,0,16.9,2.9,24.8,13.45,0.33,4.84,0.898,0.939,0.037,25,0,1,1,28,0
765.4,591.3,1.294,297.7,100.1,180.0,79.9,-79.9,10,4,0,0,33.8,13.0,24.6,7.43,2.03,4.68,0.954,0.989,0.011,8,0,1,0,0,0
1143.3,856.2,1.335,116.4,522.0,240.0,282.0,282.0,21,5,0,1,8.1,65.3,25.2,10.18,14.94,4.2,0.671,0.856,0.062,30,0,1,1,28,0
2114.1,1379.9,1.532,72.8,588.9,240.0,348.9,348.9,7,2,1,0,13.6,10.3,32.4,6.08,0.57,4.61,0.935,0.96,0.024,43,2,2,1,28,0
991.5,785.2,1.263,123.3,162.1,240.0,77.9,-77.9,15,1,0,0,25.5,16.2,4.7,4.85,1.07,4.61,0.953,0.941,0.039,10,0,1,0,0,1
1206.3,789.9,1.527,349.9,141.4,120.0,21.4,21.4,12,1,0,0,36.3,87.1,21.0,16.28,0.64,3.42,0.767,0.529,0.304,8,0,1,0,0,0
366.1,240.9,1.52,175.3,73.4,240.0,166.6,-166.6,7,6,0,1,21.9,19.5,33.2,6.64,4.88,3.92,0.757,0.763,0.083,54,1,2,1,28,1
257.2,194.1,1.325,314.8,123.2,180.0,56.8,-56.8,17,4,1,0,8.3,4.1,9.2,3.75,1.73,3.74,0.75,0.697,0.429,29,0,1,1,28,1
1088.5,964.5,1.129,220.5,197.6,180.0,17.6,17.6,15,2,0,0,22.2,78.1,9.1,8.22,12.28,4.06,0.83,0.802,0.14,2,0,1,0,0,0
411.4,347.2,1.185,60.7,218.9,240.0,21.1,-21.1,10,5,0,1,7.9,88.5,45.4,7.55,10.19,4.01,0.837,0.856,0.063,43,0,1,1,28,1
1696.1,1008.7,1.681,173.7,190.6,180.0,10.6,10.6,15,6,0,1,35.6,1.9,27.6,4.78,4.01,3.07,0.734,0.561,0.491,141,1,1,1,28,0
1429.0,1383.0,1.033,347.0,109.1,120.0,10.9,-10.9,22,3,0,0,60.5,17.7,21.7,9.84,5.35,4.84,0.977,0.976,0.012,41,2,2,1,28,1
1000.5,655.6,1.526,155.3,207.1,300.0,92.9,-92.9,21,4,0,0,19.5,32.4,35.3,12.64,5.81,4.28,0.745,0.853,0.056,8,1,2,0,0,1
1687.0,1251.3,1.348,294.3,317.1,240.0,77.1,77.1,12,5,0,1,20.3,101.6,22.4,14.42,17.73,4.22,0.877,0.757,0.119,52,0,1,1,28,0
994.1,665.4,1.494,161.6,282.4,240.0,42.4,42.4,12,3,0,0,14.2,31.9,22.4,3.54,4.13,4.9,0.938,0.917,0.049,64,0,1,0,0,1
508.6,498.7,1.02,322.6,207.1,180.0,27.1,27.1,9,2,1,0,9.7,62.9,12.8,12.69,0.57,3.92,0.786,0.831,0.086,22,0,1,1,28,1
1076.9,820.4,1.313,75.6,129.1,180.0,50.9,-50.9,12,1,0,0,37.1,4.9,21.8,6.95,22.25,4.2,0.7,0.832,0.139,1,0,1,1,28,1
521.9,511.7,1.02,434.6,84.3,120.0,35.7,-35.7,22,0,0,0,32.8,13.3,31.3,1.48,0.39,4.94,0.869,0.957,0.047,41,1,1,1,28,1
539.3,471.0,1.145,252.4,100.4,180.0,79.6,-79.6,10,1,0,0,30.6,12.0,38.4,10.58,7.52,4.8,0.965,0.918,0.043,8,1,2,0,0,1
962.6,722.8,1.332,94.6,156.4,240.0,83.6,-83.6,15,0,0,0,25.8,3.9,28.5,7.92,0.65,4.81,0.964,0.969,0.016,39,0,1,0,0,1
394.8,265.1,1.489,392.4,98.2,120.0,21.8,-21.8,12,4,0,0,23.0,8.7,11.3,8.51,0.71,4.65,0.961,0.908,0.049,11,0,1,0,0,1
926.5,696.4,1.33,409.0,376.7,180.0,196.7,196.7,8,0,1,0,9.5,16.9,32.9,12.99,1.23,4.74,0.927,0.989,0.014,40,1,1,0,0,0
1324.4,944.5,1.402,271.5,974.3,120.0,854.3,854.3,20,2,0,0,5.0,28.1,37.8,7.41,1.65,4.68,0.882,0.91,0.029,23,0,1,1,28,0
1560.5,1168.7,1.335,352.6,195.5,240.0,44.5,-44.5,7,5,0,1,34.2,3.0,34.4,3.56,3.39,4.74,0.882,0.973,0.03,15,1,2,1,28,1
1322.7,1238.0,1.068,248.7,148.2,120.0,28.2,28.2,15,3,0,0,36.0,11.7,11.3,15.68,0.97,4.85,0.877,0.98,0.015,7,2,1,0,0,1
759.1,744.2,1.02,252.6,184.2,180.0,4.2,4.2,9,6,0,1,16.7,45.6,4.7,7.51,1.97,4.26,0.765,0.757,0.143,22,0,1,1,28,1
561.8,494.3,1.137,131.8,94.2,180.0,85.8,-85.8,15,3,0,0,31.6,18.4,33.8,8.43,0.26,4.81,0.869,0.927,0.015,0,1,1,1,28,1
664.0,571.2,1.163,219.8,224.8,180.0,44.8,44.8,15,3,0,0,11.9,66.3,17.1,13.66,0.38,4.23,0.738,0.899,0.077,67,0,1,1,28,1
729.7,436.6,1.671,218.9,218.8,240.0,21.2,-21.2,18,0,1,0,14.6,52.3,25.1,3.35,12.69,4.17,0.657,0.885,0.077,3,0,1,1,28,0
530.1,432.0,1.227,297.3,159.8,240.0,80.2,-80.2,22,1,0,0,15.1,38.7,17.3,5.72,0.77,4.09,0.862,0.876,0.057,7,1,1,1,28,1
938.4,713.7,1.315,304.7,124.7,180.0,55.3,-55.3,9,6,0,1,32.1,10.9,37.8,6.25,5.28,4.82,0.941,0.907,0.04,8,1,1,1,28,1
853.0,480.0,1.777,78.6,121.8,180.0,58.2,-58.2,19,5,0,1,36.8,11.1,7.3,3.55,1.43,4.85,0.94,0.972,0.035,24,0,1,0,0,1
282.9,228.9,1.235,436.5,68.3,180.0,111.7,-111.7,15,4,0,0,35.8,5.2,30.1,6.75,3.29,4.95,0.872,0.99,0.048,13,1,2,1,28,1
1033.6,835.3,1.237,40.6,268.4,240.0,28.4,28.4,20,1,0,0,16.2,13.3,6.0,8.35,3.17,4.7,0.909,0.949,0.016,38,0,2,1,28,1
805.0,565.6,1.423,374.4,213.1,300.0,86.9,-86.9,9,4,1,0,15.0,101.5,31.4,9.2,25.0,4.22,0.651,0.81,0.096,25,0,1,1,28,0
895.2,877.6,1.02,439.4,229.1,180.0,49.1,49.1,19,0,1,0,15.7,48.1,36.3,7.21,3.9,4.58,0.744,0.837,0.069,34,0,1,1,28,1
583.4,572.0,1.02,165.5,81.3,240.0,158.7,-158.7,14,3,0,0,29.7,55.9,17.9,4.87,15.94,4.35,0.807,0.804,0.091,34,0,1,1,28,0
1270.6,1055.4,1.204,99.1,150.1,180.0,29.9,-29.9,15,6,0,1,33.1,108.1,16.8,8.47,16.38,4.68,0.731,0.819,0.146,10,1,1,0,0,0
930.0,783.0,1.188,62.3,206.0,300.0,94.0,-94.0,17,4,1,0,18.8,18.2,10.4,23.21,4.09,4.86,0.867,0.933,0.025,66,0,2,1,28,1
1691.2,863.6,1.958,50.0,455.7,180.0,275.7,275.7,7,2,1,0,13.8,49.0,25.0,5.78,18.49,4.65,0.841,0.799,0.129,48,1,1,0,0,0
612.3,502.4,1.219,108.1,151.4,120.0,31.4,31.4,14,2,0,0,18.3,116.0,10.1,13.47,6.95,3.89,0.803,0.525,0.468,16,0,1,1,28,1
165.9,162.6,1.02,95.6,55.0,120.0,65.0,-65.0,17,3,1,0,20.3,5.3,12.0,10.72,3.42,4.88,0.868,0.939,0.012,53,1,2,1,28,1
157.3,154.2,1.02,127.1,58.4,240.0,181.6,-181.6,22,2,0,0,14.7,20.3,28.1,6.74,0.67,4.86,0.909,0.908,0.013,8,0,1,0,0,1
1303.3,956.9,1.362,386.6,205.4,120.0,85.4,85.4,16,2,0,0,26.0,17.0,57.7,5.39,4.62,4.75,0.92,0.956,0.03,13,1,1,0,0,1
1793.3,1347.2,1.331,135.4,220.4,240.0,19.6,-19.6,12,2,0,0,32.5,24.8,29.4,4.81,1.88,4.83,0.958,0.948,0.047,12,1,2,1,28,1
713.1,438.5,1.626,305.3,216.9,240.0,23.1,-23.1,11,5,0,1,13.7,59.7,25.8,4.98,4.55,4.41,0.829,0.788,0.098,4,0,1,0,0,1
1460.8,1393.3,1.048,117.1,225.7,180.0,45.7,45.7,13,2,0,0,26.7,27.2,20.8,4.98,1.47,4.61,0.938,0.946,0.045,27,1,2,1,28,0
1181.2,907.5,1.302,256.0,362.3,300.0,62.3,62.3,16,1,0,0,13.0,5.6,30.9,4.11,0.13,4.76,0.921,0.916,0.05,10,0,1,1,28,1
1526.1,1198.0,1.274,300.7,359.6,180.0,179.6,179.6,10,5,0,1,15.9,6.1,25.9,6.77,2.83,4.69,0.864,0.913,0.02,79,0,1,1,28,0
505.2,342.5,1.475,312.3,154.4,180.0,25.6,-25.6,22,3,0,0,14.7,34.0,39.7,10.41,1.16,4.21,0.805,0.885,0.09,7,0,2,0,0,1
991.4,971.9,1.02,394.9,311.5,300.0,11.5,11.5,7,6,0,1,12.0,32.7,7.1,5.01,5.03,4.1,0.77,0.76,0.088,34,0,1,1,28,1
619.5,607.4,1.02,247.6,108.9,300.0,191.1,-191.1,18,4,1,0,24.3,1.9,27.1,2.9,9.85,4.33,0.671,0.84,0.109,22,2,2,0,0,1
1335.9,1040.4,1.284,221.7,968.2,240.0,728.2,728.2,17,1,1,0,5.0,84.1,36.7,13.46,0.24,3.2,0.886,0.55,0.393,13,1,1,0,0,0
960.5,876.2,1.096,241.5,147.0,240.0,93.0,-93.0,9,6,0,1,29.8,30.8,33.4,9.47,2.4,3.95,0.697,0.865,0.068,14,1,1,0,0,0
194.2,156.2,1.243,147.0,80.2,240.0,159.8,-159.8,22,5,0,1,15.6,33.3,27.6,4.46,2.48,4.69,0.75,0.826,0.103,7,0,2,1,28,1
398.5,265.7,1.5,366.8,89.3,240.0,150.7,-150.7,18,6,0,1,23.0,17.5,49.6,7.76,3.26,4.93,0.877,0.929,0.02,23,1,1,1,28,1
1984.2,1157.1,1.715,174.4,445.9,240.0,205.9,205.9,14,5,0,1,17.4,27.3,28.5,2.13,7.35,3.83,0.739,0.754,0.081,43,0,1,0,0,1
1322.4,1296.5,1.02,306.2,266.2,240.0,26.2,26.2,20,3,0,0,20.8,64.6,27.5,13.05,2.05,4.36,0.66,0.803,0.074,13,0,1,1,28,1
1073.0,561.0,1.913,217.7,379.9,180.0,199.9,199.9,18,3,1,0,10.6,119.8,1.1,2.3,8.94,4.19,0.759,0.865,0.066,17,0,1,1,28,0
913.2,710.2,1.286,444.1,166.9,120.0,46.9,46.9,13,2,0,0,24.6,21.0,17.0,9.39,3.98,4.97,0.879,0.984,0.047,37,0,1,0,0,1
554.2,404.0,1.372,445.0,198.1,240.0,41.9,-41.9,7,2,1,0,12.6,17.1,11.8,4.09,0.55,4.92,0.976,0.934,0.023,3,2,2,0,0,0
1013.6,607.2,1.669,40.1,175.4,240.0,64.6,-64.6,17,3,1,0,22.7,25.3,8.9,3.94,11.9,4.09,0.756,0.82,0.141,2,0,2,1,28,1
476.5,342.7,1.391,439.1,124.1,180.0,55.9,-55.9,18,1,1,0,16.2,11.3,26.6,11.15,4.04,4.76,0.892,0.972,0.032,47,1,2,0,0,1
1508.1,1182.1,1.276,329.8,214.2,180.0,34.2,34.2,20,2,0,0,30.8,66.4,45.6,15.45,8.1,4.59,0.791,0.875,0.118,11,1,1,1,28,1
